weekday,weekday_ko,rank,webtoon_title,webtoon_url,webtoon_title_id,collected_at_kst,webtoon_author,adult_or_login_required,author_collect_status,serial_weekday_text,serial_weekdays,weekday_list,series_search_rank,series_title,series_title_raw,series_episode_info,series_total_episode_count,series_completion_status,series_author,series_url,series_product_no,series_result_text,is_compilation,has_total_episode_info,match_score,match_reason,match_status,selected_rule,checked_candidate_count,series_download_text,series_download_count,download_status,mapping_source,needs_series_recheck,series_author_raw,mapping_updated_at_kst
mon,월,28,우주천마 3077,https://comic.naver.com/webtoon/list?titleId=829195&tab=mon,829195,2026-06-19 02:28:01,산하,False,ok,연재,mon,mon,1.0,우주천마 3077,우주천마 3077 (총 94화/미완결),총 94화/미완결,94.0,미완결,"평점 9.0 | 산하, 녹색여우 김대영 | 2026.06.07. | 총94화/미완결 | 92화 무료",https://series.naver.com/comic/detail.series?productNo=11474896,11474896,"우주천마 3077 (총 94화/미완결)
평점
9.0 | 산하, 녹색여우 김대영 | 2026.06.07. | 총94화/미완결 | 92화 무료
오랜 세월이 흘러 태산에 봉인된 천마가 눈을 떴을 때,이미 인류는 방사능에 절여진 지구를 떠나 은하를 누비고 있었다.",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,245.5만,2455000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
mon,월,29,이혼자녀,https://comic.naver.com/webtoon/list?titleId=846616&tab=mon,846616,2026-06-19 02:28:01,051,False,ok,연재,mon,mon,1.0,이혼자녀,이혼자녀 (총 25화/미완결),총 25화/미완결,25.0,미완결,평점 10.0 | 051 051 | 2026.06.07. | 총25화/미완결 | 20화 무료,https://series.naver.com/comic/detail.series?productNo=13617466,13617466,"이혼자녀 (총 25화/미완결)
평점
10.0 | 051 051 | 2026.06.07. | 총25화/미완결 | 20화 무료
오랫동안 연을 끊었던 아버지의 죽음.장례식장에서 마주한 건 눈물이 아닌, 파도처럼 밀려 드는 기억과 상처였다.그 끝에서 '제훈'은 삶과 용서에 대해 다시 고민하게 된다.",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,50.6만,506000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
mon,월,30,대공비가 체질입니다,https://comic.naver.com/webtoon/list?titleId=841126&tab=mon,841126,2026-06-19 02:28:02,LICO,False,ok,연재,mon,mon,1.0,대공비가 체질입니다,대공비가 체질입니다 (총 51화/미완결),총 51화/미완결,51.0,미완결,"평점 10.0 | LICO, 레치모나 챰이 | 2026.06.07. | 총51화/미완결 | 46화 무료",https://series.naver.com/comic/detail.series?productNo=12938361,12938361,"대공비가 체질입니다 (총 51화/미완결)
평점
10.0 | LICO, 레치모나 챰이 | 2026.06.07. | 총51화/미완결 | 46화 무료
1년 후, 처형당할 소설 속 악녀에 빙의한 아네트.어떻게든 살기 위해 저주받은 북부 대공과 계약 결혼을 한다.그런데...“오늘 밤도 안아주시면 안 됩니까?”손만 닿아도 질색하던 남편이 요망해졌다!게다가!“북부, 제국 최고의..",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,189.7만,1897000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
mon,월,31,검 먹는 소드마스터,https://comic.naver.com/webtoon/list?titleId=845918&tab=mon,845918,2026-06-19 02:28:02,양명,False,ok,연재,mon,mon,1.0,검 먹는 소드마스터,검 먹는 소드마스터 (총 32화/미완결),총 32화/미완결,32.0,미완결,평점 9.7 | 진범 양명 | 2026.06.07. | 총32화/미완결 | 26화 무료,https://series.naver.com/comic/detail.series?productNo=13493972,13493972,"검 먹는 소드마스터 (총 32화/미완결)
평점
9.7 | 진범 양명 | 2026.06.07. | 총32화/미완결 | 26화 무료
영문조차 모른 채 소드마스터에게 모든 것을 잃은 아르한.죽음 같은 절망 속에서, 전설로만 전해지던 선조 리암 카라반이 모습을 드러낸다.리암이 제시한 아르한의 유일한 복수 방법은 바로-“검을 먹고, 그 안에 깃든 힘을 자..",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,99.9만,999000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
mon,월,32,중세 판타지 속 망나니 경비조장,https://comic.naver.com/webtoon/list?titleId=831416&tab=mon,831416,2026-06-19 02:28:02,스튜디오MW,False,ok,연재,mon,mon,1.0,중세 판타지 속 망나니 경비조장,중세 판타지 속 망나니 경비조장 (총 36화/미완결),총 36화/미완결,36.0,미완결,"평점 9.8 | 스튜디오MW, 곰돌이는 김가든 | 2026.06.07. | 총36화/미완결 | 31화 무료",https://series.naver.com/comic/detail.series?productNo=11583362,11583362,"중세 판타지 속 망나니 경비조장 (총 36화/미완결)
평점
9.8 | 스튜디오MW, 곰돌이는 김가든 | 2026.06.07. | 총36화/미완결 | 31화 무료
노동법도 없는 무식한 중세.전쟁과 빈곤, 마법과 비상식이 지배하는 이곳에서경비조장은 오늘도 뺑이를 친다.",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,83.8만,838000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
mon,월,33,상사폭행,https://comic.naver.com/webtoon/list?titleId=849297&tab=mon,849297,2026-06-19 02:28:02,레블스튜디오,False,ok,연재,mon,mon,1.0,상사폭행,상사폭행 (총 17화/미완결),총 17화/미완결,17.0,미완결,평점 9.4 | 레블스튜디오 이도엽 | 2026.06.07. | 총17화/미완결 | 11화 무료,https://series.naver.com/comic/detail.series?productNo=13962690,13962690,"상사폭행 (총 17화/미완결)
평점
9.4 | 레블스튜디오 이도엽 | 2026.06.07. | 총17화/미완결 | 11화 무료
18살, 서울 전역 고등학교를 평정하며 폭력의 정점에 오른 '레전드' 권승호. 하지만, 정점에 오른 뒤 권승호는 소리 소문 없이 사라졌는데.. 그로부터 10년이 지난 지금, 사람들은 권승호가 적어도 전국구 조폭 두목이 되었을 거..",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,55.2만,552000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
mon,월,34,연애리뷰,https://comic.naver.com/webtoon/list?titleId=835082&tab=mon,835082,2026-06-19 02:28:02,송채윤,False,ok,연재,mon,mon,1,연애리뷰,연애리뷰 (총 75화/미완결),총 75화/미완결,75.0,미완결,"평점 9.9 | 송채윤, 평강 라희 | 2026.06.14. | 총75화/미완결 | 70화 무료",https://series.naver.com/comic/detail.series?productNo=12012518,12012518,"연애리뷰 (총 75화/미완결)
평점
9.9 | 송채윤, 평강 라희 | 2026.06.14. | 총75화/미완결 | 70화 무료
평소엔 누구보다 이성적! 그러나 연애만 하면 상호구가 되는 기주. 이번엔 다를 거라 믿었던 남자친구와의 다툼 중 계단에서 굴러 떨어지게 되는데.. 병원에서 깨어난 기주의 눈 앞에 수상한 리뷰창이 보인다! '이게 뭐지? 남..",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,259.2만,2592000,ok,searched_series,False,"평점 9.9 | 송채윤, 평강 라희 | 2026.06.14. | 총75화/미완결 | 70화 무료",2026-06-19 03:32:31
mon,월,35,좀비묵시록 82-08,https://comic.naver.com/webtoon/list?titleId=814742&tab=mon,814742,2026-06-19 02:28:02,달아,False,ok,연재,mon,mon,1.0,좀비묵시록 82-08,좀비묵시록 82-08 (총 134화/미완결),총 134화/미완결,134.0,미완결,"평점 9.5 | 달아, 박스오피스 경우,아쿠아콘 | 2026.06.07. | 총134화/미완결 | 129화 무료",https://series.naver.com/comic/detail.series?productNo=10100875,10100875,"좀비묵시록 82-08 (총 134화/미완결)
평점
9.5 | 달아, 박스오피스 경우,아쿠아콘 | 2026.06.07. | 총134화/미완결 | 129화 무료
탕-!의문의 선박 속'그것'으로부터 시작된 괴이한 전염병은서울을 죽음의 도시로 만들어버린다.예고 없이 닥쳐온 심판의 그날부터세상의 모든 질서는 완전히 리셋되었다.처절한 생존 경쟁 속에서프로젝트명 [좀비묵시록 82-0..",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,240.5만,2405000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
mon,월,36,빌런의 순정,https://comic.naver.com/webtoon/list?titleId=845531&tab=mon,845531,2026-06-19 02:28:02,수민,False,ok,연재,mon,mon,1.0,빌런의 순정,빌런의 순정 (총 31화/미완결),총 31화/미완결,31.0,미완결,"평점 10.0 | 수민, 로즈빈 수민 | 2026.06.07. | 총31화/미완결 | 25화 무료",https://series.naver.com/comic/detail.series?productNo=13483817,13483817,"빌런의 순정 (총 31화/미완결)
평점
10.0 | 수민, 로즈빈 수민 | 2026.06.07. | 총31화/미완결 | 25화 무료
비서인 연우는 부사장 윤석의 가스라이팅과 괴롭힘에고향인 목산군으로 도망간다.그곳에서 설양 건설의 전무 성헌을 만나게 되고,얼음장 같던 성헌의 마음은따스한 봄과 닮은 연우에게 녹아 스며든다.한편 윤석은 연우를 찾으..",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,186.9만,1869000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
mon,월,37,장편단편선,https://comic.naver.com/webtoon/list?titleId=843310&tab=mon,843310,2026-06-19 02:28:02,기주주,False,ok,연재,mon,mon,1.0,장편단편선,장편단편선 (총 39화/미완결),총 39화/미완결,39.0,미완결,평점 10.0 | 기주주 기주주 | 2026.06.07. | 총39화/미완결 | 35화 무료,https://series.naver.com/comic/detail.series?productNo=13223209,13223209,"장편단편선 (총 39화/미완결)
평점
10.0 | 기주주 기주주 | 2026.06.07. | 총39화/미완결 | 35화 무료
장편의 감상이 느껴지는 다양한 장르의 단편 모음집.스릴러와 개그, 드라마와 로맨스 등 장르를 넘나드는 다양한 단편을 한 번에 즐겨보세요.",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,91.1만,911000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
mon,월,38,"정신 차려, 전승연",https://comic.naver.com/webtoon/list?titleId=832243&tab=mon,832243,2026-06-19 02:28:02,제민,False,ok,연재,mon,mon,1.0,"정신 차려, 전승연 [독점]","정신 차려, 전승연 [독점] (총 94화/미완결)",총 94화/미완결,94.0,미완결,평점 9.5 | 제민 | 2026.06.07. | 총94화/미완결 | 89화 무료,https://series.naver.com/comic/detail.series?productNo=11589552,11589552,"정신 차려, 전승연 [독점] (총 94화/미완결)
평점
9.5 | 제민 | 2026.06.07. | 총94화/미완결 | 89화 무료
PC방 여신의 대학 생활. 4학년은 제대로 해내고 싶은데!예쁜 얼굴, 큰 키, 특유의 분위기 덕에 인기가 많은 승연은 PC방에서 알바하며, 자신에게 호의를 보이는 남자 손님들에게 값싼 자존감을 얻곤 한다.4학년이 된 지금은 학..",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,238.5만,2385000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
mon,월,39,포도가 익기 전에,https://comic.naver.com/webtoon/list?titleId=843017&tab=mon,843017,2026-06-19 02:28:02,삼태,False,ok,연재,mon,mon,1,포도가 익기 전에,포도가 익기 전에 (총 44화/미완결),총 44화/미완결,44.0,미완결,평점 10.0 | 삼태 삼태 | 2026.06.14. | 총44화/미완결 | 39화 무료,https://series.naver.com/comic/detail.series?productNo=13155192,13155192,"포도가 익기 전에 (총 44화/미완결)
평점
10.0 | 삼태 삼태 | 2026.06.14. | 총44화/미완결 | 39화 무료
어릴적 사건으로 수영의 집에 빚을 진 태은의 아버지는 매달 100만원을 수영의 집에 보낸다. 시간이 흘러 성인이 된 두사람은 새로 부임한 팀장과 팀의 막내로 만나게 되고 아슬아슬한 회사 생활을 이어간다.. “팀장님, 저한테..",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,182.5만,1825000,ok,searched_series,False,평점 10.0 | 삼태 삼태 | 2026.06.14. | 총44화/미완결 | 39화 무료,2026-06-19 03:32:31
mon,월,40,헤어져서 팝니다,https://comic.naver.com/webtoon/list?titleId=850709&tab=mon,850709,2026-06-19 02:28:02,헛둘,False,ok,연재,mon,mon,1.0,헤어져서 팝니다,헤어져서 팝니다 (총 11화/미완결),총 11화/미완결,11.0,미완결,평점 10.0 | 헛둘 정동생 | 2026.06.07. | 총11화/미완결 | 4화 무료,https://series.naver.com/comic/detail.series?productNo=14159069,14159069,"헤어져서 팝니다 (총 11화/미완결)
평점
10.0 | 헛둘 정동생 | 2026.06.07. | 총11화/미완결 | 4화 무료
대학교 4학년, ‘서정하’. 그녀는 과거 사귀었던 전남친이 준 스피커를 중고판매하기로 한다.이유는 간단하다. 잘생기고 다정한 썸남, ‘박민준’이 생긴 그녀에게 그 스피커는 골칫덩이니까.후련한 마음으로 중고 거래를 하..",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,4.6만,46000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
mon,월,41,구야는 신입,https://comic.naver.com/webtoon/list?titleId=828167&tab=mon,828167,2026-06-19 02:28:02,구야,False,ok,"월, 금 연재","mon,fri","mon,fri",1.0,구야는 신입,구야는 신입 (총 182화/미완결),총 182화/미완결,182.0,미완결,평점 9.9 | 구야 구야 | 2026.06.07. | 총182화/미완결 | 178화 무료,https://series.naver.com/comic/detail.series?productNo=11367370,11367370,"구야는 신입 (총 182화/미완결)
평점
9.9 | 구야 구야 | 2026.06.07. | 총182화/미완결 | 178화 무료
평생 학생일 줄 알았던 내가 어느새 직장인이 되어버렸다.직장인이 된 기쁨도 잠시... 이제는 일하다가 몰래 잡코리x만 뒤져보는 직장인이 되어버렸다는데...사회초년생 구야의 웃픈(?) 홀로서기",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,50.9만,509000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
mon,월,42,계속 써도 돈이 쌓임,https://comic.naver.com/webtoon/list?titleId=851687&tab=mon,851687,2026-06-19 02:28:02,나들이,False,ok,연재,mon,mon,1,계속 써도 돈이 쌓임,계속 써도 돈이 쌓임 (총 5화/미완결),총 5화/미완결,5.0,미완결,"평점 9.0 | 나들이, 운좋은놈 포스스튜디오 | 2026.06.14. | 총5화/미완결 | 1화 무료",https://series.naver.com/comic/detail.series?productNo=14292289,14292289,"계속 써도 돈이 쌓임 (총 5화/미완결)
평점
9.0 | 나들이, 운좋은놈 포스스튜디오 | 2026.06.14. | 총5화/미완결 | 1화 무료
청년 실업 100만 시대, 스펙 제로 백수 정진호. ""너, 내 회사로 와라."" 같은 게임의 길드 마스터였던 증권사 대표의 제안으로얼떨결에 사회로 뛰어들게 된다!그리고 그곳에서 발현된 정진호의 특별한 능력. 마우스 '딸깍' 한 번에..",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,12.6만,126000,ok,searched_series,False,"평점 9.0 | 나들이, 운좋은놈 포스스튜디오 | 2026.06.14. | 총5화/미완결 | 1화 무료",2026-06-19 03:32:31
mon,월,43,비공식 CC,https://comic.naver.com/webtoon/list?titleId=851431&tab=mon,851431,2026-06-19 02:28:02,백유안,False,ok,연재,mon,mon,1.0,비공식 CC,비공식 CC (총 6화/미완결),총 6화/미완결,6.0,미완결,평점 10.0 | 백유안 백유안 | 2026.06.07. | 총6화/미완결 | 1화 무료,https://series.naver.com/comic/detail.series?productNo=14253469,14253469,"비공식 CC (총 6화/미완결)
평점
10.0 | 백유안 백유안 | 2026.06.07. | 총6화/미완결 | 1화 무료
캠퍼스 인기남 성우와 비밀 연애 중인 도아.하지만 성우에겐 숨겨진 비밀이 있다.그 사실을 아는 은호와 얽히며 도아의 연애는 흔들리기 시작한다.엇갈린 욕망이 뒤얽힌 캠퍼스 치정 로맨스!",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,4천,4000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
mon,월,44,피폐물을 힐링물로 만드는 방법,https://comic.naver.com/webtoon/list?titleId=826381&tab=mon,826381,2026-06-19 02:28:02,,True,login_or_adult_required,,mon,mon,1,피폐물을 힐링물로 만드는 방법,피폐물을 힐링물로 만드는 방법 (총 84화/미완결),총 84화/미완결,84.0,미완결,"평점 9.9 | 류호, 황도톨 양담 | 2026.06.14. | 총84화/미완결 | 78화 무료",https://series.naver.com/comic/detail.series?productNo=11152272,11152272,"피폐물을 힐링물로 만드는 방법 (총 84화/미완결)
평점
9.9 | 류호, 황도톨 양담 | 2026.06.14. | 총84화/미완결 | 78화 무료
[살아생전 즐겨보던 소설에 환생했다.] 너무 진부하다구요? 아닐 걸요!왜냐면 그 소설이... 19금 피폐물이거든요...! ̗̀(ꀬ⏖ꀬ∴)예쁘고 상냥한 여주인공의 동생으로 환생했지만, 언니의 새드엔딩을 지켜볼 수 없었던 레나티..",False,True,105,"title_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,216.7만,2167000,ok,searched_series,False,"평점 9.9 | 류호, 황도톨 양담 | 2026.06.14. | 총84화/미완결 | 78화 무료",2026-06-19 03:32:31
